MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,metal
10.25964378,-0.656551714,10.25964378,0.344263642,0.488350504,228.376,200.152,228.2089301,96,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.75,1.125,1.5,16.36512748,10.05379892,1.960598042,-2.011218506,2.111725393,-1.929394031,5.660153252,-0.136652296,2.904707558,154.8143311,12.06263164,10.84074326,10.84074326,7.77005561,6.988391115,6.988391115,4.679272449,4.679272449,2.994195557,2.994195557,1.940439288,1.940439288,-0.53,3073.482057,15.47,12.5391085,13.47,100.4392544,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,71.13195343,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,83.97359667,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,83.97359667,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,57.78739461,0,0,6.9237372,5.106527395,0,0,10.25964378,8.456981276,0,-0.656551714,0,14.35944574,2.247147579,0,0.928571429,16,1,2,0,0,0,0,0,0,1,1,2,12,0,0,0,0,4.7721,68.7138,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Co
10.28139725,-0.655482175,10.28139725,0.344671202,0.452733811,242.403,212.163,242.2245802,102,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.705882353,1.058823529,1.411764706,16.36512873,10.04885127,1.962037052,-2.015991625,2.117531899,-1.929434631,5.660155853,-0.136652524,2.91413138,166.3047549,12.76973842,11.54785004,11.54785004,8.27005561,7.488391115,7.488391115,5.03282584,5.03282584,3.244195557,3.244195557,2.117215983,2.117215983,-0.53,5077.276824,16.47,13.53464124,15.47,106.8041965,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,77.55277505,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,90.3944183,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,90.3944183,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,64.20821623,0,0,6.9237372,5.106527395,0,0,10.28139725,8.474828498,0,-0.655482175,0,15.81159994,2.254323151,0,0.933333333,17,1,2,0,0,0,0,0,0,1,1,2,13,0,0,0,0,5.1622,73.3308,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Co
10.30065142,-0.654562036,10.30065142,0.345,0.413489783,256.43,224.174,256.2402303,108,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.666666667,1,1.333333333,16.36512998,10.04473192,1.963312707,-2.01997952,2.122507226,-1.929455998,5.660158458,-0.136652747,2.922965609,177.9357738,13.47684521,12.25495682,12.25495682,8.77005561,7.988391115,7.988391115,5.38637923,5.38637923,3.494195557,3.494195557,2.293992678,2.293992678,-0.53,8372.602988,17.47,14.53071645,15.47,113.1691386,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,83.97359667,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,96.81523992,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,96.81523992,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,70.62903785,0,0,6.9237372,5.106527395,0,0,10.30065142,8.490622453,0,-0.654562036,0,17.26957448,2.260380357,0,0.9375,18,1,2,0,0,0,0,0,0,1,1,2,14,0,0,0,0,5.5523,77.9478,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,Co
10.31781362,-0.653762314,10.31781362,0.345269097,0.373675643,270.457,236.185,270.2558803,114,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.631578947,0.947368421,1.263157895,16.36513124,10.04126641,1.964467746,-2.023357497,2.12682782,-1.929469996,5.660161066,-0.136652972,2.931237274,189.7010862,14.18395199,12.9620636,12.9620636,9.27005561,8.488391115,8.488391115,5.739932621,5.739932621,3.744195557,3.744195557,2.470769373,2.470769373,-0.53,13787.80387,18.47,15.52724098,17.47,119.5340807,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,90.3944183,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,103.2360615,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,103.2360615,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,77.04985948,0,0,6.9237372,5.106527395,0,0,10.31781362,8.504698236,0,-0.653762314,0,18.73236823,2.265548891,0,0.941176471,19,1,2,0,0,0,0,0,0,1,1,2,15,0,0,0,0,5.9424,82.5648,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Co
10.34709229,-0.652441168,10.34709229,0.345679012,0.302445084,298.511,260.207,298.2871805,126,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.571428571,0.857142857,1.142857143,16.36513375,10.03580223,1.966532293,-2.028704079,2.134002972,-1.929481816,5.660166295,-0.136653421,2.946230138,213.6118931,15.59816555,14.37627717,14.37627717,10.27005561,9.488391115,9.488391115,6.447039402,6.447039402,4.244195557,4.244195557,2.824322764,2.824322764,-0.53,37255.35763,20.47,17.52136107,19.47,132.2639649,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,103.2360615,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,116.0777048,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,116.0777048,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,89.89150272,0,0,6.9237372,5.106527395,0,0,10.34709229,8.52870682,0,-0.652441168,0,21.66943879,2.273869941,0,0.947368421,21,1,2,0,0,0,0,0,0,1,1,2,17,0,0,0,0,6.7226,91.7988,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,Co
10.35968015,-0.651889459,10.35968015,0.345837181,0.273654541,312.538,272.218,312.3028305,132,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.545454545,0.818181818,1.090909091,16.36513501,10.03362664,1.967482183,-2.030839304,2.137036446,-1.929483971,5.660168917,-0.136653645,2.953023694,225.7471337,16.30527233,15.08338395,15.08338395,10.77005561,9.988391115,9.988391115,6.800592793,6.800592793,4.494195557,4.494195557,3.001099459,3.001099459,-0.53,61147.5238,21.47,18.51885198,19.47,138.6289071,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,109.6568832,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,122.4985264,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,122.4985264,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,96.31232434,0,0,6.9237372,5.106527395,0,0,10.35968015,8.539027115,0,-0.651889459,0,23.14259206,2.277256792,0,0.95,22,1,2,0,0,0,0,0,0,1,1,2,18,0,0,0,0,7.1127,96.4158,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,Co
10.39125511,-0.650547298,10.39125511,0.346189164,0.210458315,354.619,308.251,354.3497807,150,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.48,0.72,0.96,16.36513879,10.02862931,1.970154815,-2.035768461,2.144626383,-1.929487096,5.660176809,-0.136654317,2.971004179,262.8184049,18.42659267,17.20470429,17.20470429,12.27005561,11.48839111,11.48839111,7.861252964,7.861252964,5.244195557,5.244195557,3.531429545,3.531429545,-0.53,269071.1584,24.47,21.51260758,23.47,157.7237334,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,128.919348,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,141.7609913,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,141.7609913,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,115.5747892,0,0,6.9237372,5.106527395,0,0,10.39125511,8.564909483,0,-0.650547298,0,27.57579579,2.285253586,0,0.956521739,25,1,2,0,0,0,0,0,0,1,1,2,21,0,0,0,0,8.283,110.2668,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,Co
10.40012316,-0.650180822,10.40012316,0.346277043,0.193995508,368.646,320.262,368.3654308,156,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.461538462,0.692307692,0.923076923,16.36514005,10.02734388,1.971013542,-2.037038143,2.146783947,-1.929487264,5.660179449,-0.136654541,2.976299598,275.3842083,19.13369946,17.91181107,17.91181107,12.77005561,11.98839111,11.98839111,8.214806355,8.214806355,5.494195557,5.494195557,3.70820624,3.70820624,-0.53,440331.5413,25.47,22.51086637,23.47,164.0886755,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,135.3401697,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,148.1818129,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,148.1818129,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,121.9956108,0,0,6.9237372,5.106527395,0,0,10.40012316,8.572177538,0,-0.650180822,0,29.05717444,2.28737235,0,0.958333333,26,1,2,0,0,0,0,0,0,1,1,2,22,0,0,0,0,8.6731,114.8838,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,Co
10.40831961,-0.649846099,10.40831961,0.346354167,0.178861062,382.673,332.273,382.3810808,162,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.444444444,0.666666667,0.888888889,16.36514131,10.02620198,1.971865367,-2.038169725,2.148802768,-1.929487551,5.660182093,-0.136654764,2.981291068,288.0484555,19.84080624,18.61891785,18.61891785,13.27005561,12.48839111,12.48839111,8.568359746,8.568359746,5.744195557,5.744195557,3.884982936,3.884982936,-0.53,720188.2682,26.47,23.50926188,25.47,170.4536176,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,141.7609913,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,154.6026345,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,154.6026345,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,128.4164325,0,0,6.9237372,5.106527395,0,0,10.40831961,8.578894698,0,-0.649846099,0,30.54001703,2.289281426,0,0.96,27,1,2,0,0,0,0,0,0,1,1,2,23,0,0,0,0,9.0632,119.5008,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,Co
10.41591797,-0.649539196,10.41591797,0.346422222,0.164872406,396.7,344.284,396.3967309,168,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.428571429,0.642857143,0.857142857,16.36514258,10.02518284,1.972713998,-2.03917835,2.150703708,-1.929487584,5.660184742,-0.136654988,2.986002217,300.8079409,20.54791302,19.32602463,19.32602463,13.77005561,12.98839111,12.98839111,8.921913136,8.921913136,5.994195557,5.994195557,4.061759631,4.061759631,-0.53,1177300.425,27.47,24.50777862,25.47,176.8185597,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,148.1818129,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,161.0234561,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,161.0234561,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,134.8372541,0,0,6.9237372,5.106527395,0,0,10.41591797,8.585121312,0,-0.649539196,0,32.02415746,2.291009119,0,0.961538462,28,1,2,0,0,0,0,0,0,1,1,2,24,0,0,0,0,9.4533,124.1178,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,Co
10.42298139,-0.649256798,10.42298139,0.346482577,0.151971192,410.727,356.295,410.412381,174,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.413793103,0.620689655,0.827586207,16.36514384,10.02426963,1.973562289,-2.040084825,2.152504004,-1.929487717,5.660187396,-0.136655212,2.990454583,313.6596575,21.2550198,20.03313142,20.03313142,14.27005561,13.48839111,13.48839111,9.275466527,9.275466527,6.244195557,6.244195557,4.238536326,4.238536326,-0.53,1923635.779,28.47,25.50640335,27.47,183.1835019,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,154.6026345,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,167.4442778,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,167.4442778,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,141.2580757,0,0,6.9237372,5.106527395,0,0,10.42298139,8.590909223,0,-0.649256798,0,33.50945385,2.292579002,0,0.962962963,29,1,2,0,0,0,0,0,0,1,1,2,25,0,0,0,0,9.8434,128.7348,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,Co
10.42956445,-0.648996097,10.42956445,0.346536351,0.140151228,424.754,368.306,424.428031,180,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.4,0.6,0.8,16.36514511,10.02344805,1.974412408,-2.040899142,2.154217996,-1.929487719,5.660190055,-0.136655435,2.994667772,326.6007801,21.96212658,20.7402382,20.7402382,14.77005561,13.98839111,13.98839111,9.629019917,9.629019917,6.494195557,6.494195557,4.415313022,4.415313022,-0.53,3141733.767,29.47,26.50512469,27.47,189.548444,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,161.0234561,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,173.8650994,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,173.8650994,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,147.6788973,0,0,6.9237372,5.106527395,0,0,10.42956445,8.596303221,0,-0.648996097,0,34.99578425,2.294010842,0,0.964285714,30,1,2,0,0,0,0,0,0,1,1,2,26,0,0,0,0,10.2335,133.3518,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,Co
10.43571454,-0.648754696,10.43571454,0.346584467,0.129420599,438.781,380.317,438.4436811,186,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.387096774,0.580645161,0.774193548,16.36514638,10.02270633,1.975265972,-2.041636331,2.155857676,-1.929487789,5.660192718,-0.136655658,2.998659634,339.6286486,22.66923336,21.44734498,21.44734498,15.27005561,14.48839111,14.48839111,9.982573308,9.982573308,6.744195557,6.744195557,4.592089717,4.592089717,-0.53,5129108.17,30.47,27.50393281,29.47,195.9133861,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,167.4442778,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,180.285921,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,180.285921,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,154.099719,0,0,6.9237372,5.106527395,0,0,10.43571454,8.601342196,0,-0.648754696,0,36.4830433,2.295321326,0,0.965517241,31,1,2,0,0,0,0,0,0,1,1,2,27,0,0,0,0,10.6236,137.9688,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,Co
10.441473,-0.648530536,10.441473,0.346627692,0.119783528,452.808,392.328,452.4593312,192,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.375,0.5625,0.75,16.36514765,10.02203437,1.976124152,-2.042303105,2.157433129,-1.92948779,5.660195386,-0.136655882,3.002446414,352.7407553,23.37634014,22.15445176,22.15445176,15.77005561,14.98839111,14.98839111,10.3361267,10.3361267,6.994195557,6.994195557,4.768866412,4.768866412,-0.53,8370540.257,31.47,28.50281917,29.47,202.2783282,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,173.8650994,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,186.7067426,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,186.7067426,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,160.5205406,0,0,6.9237372,5.106527395,0,0,10.441473,8.606060082,0,-0.648530536,0,37.97113949,2.296524629,0,0.966666667,32,1,2,0,0,0,0,0,0,1,1,2,28,0,0,0,0,11.0137,142.5858,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,Co
3.436372669,0.653372045,3.436372669,0.653372045,0.552250575,171.328,146.128,171.1986998,74,0,0.001032747,-0.314533327,0.314533327,0.001032747,0.916666667,1.5,2.083333333,14.87720355,10.11901987,1.915099257,-2.06431529,2.034772657,-2.229553598,4.524758136,0.535184188,2.817017141,79.07329781,9.234204519,9.027097737,9.027097737,5.77005561,5.504035845,5.504035845,3.876591637,3.876591637,2.082915944,2.082915944,1.296067293,1.296067293,-0.04,402.8484648,11.96,9.051240876,9.96,77.93853436,5.316788604,0,0,0,0,0,0,0,0,0,52.87531971,12.96557803,6.041840829,0,0,0,0,5.316788604,0,65.33798217,6.544756406,0,0,0,5.316788604,0,0,0,12.58659724,0,0,59.29614134,0,0,0,0,12.03,0,0,0,0,6.041840829,0,45.06968614,0,0,26.0880002,0,0,0,0,3.436372669,0,0,0.653372045,8.370298905,7.873289714,0,1,12,1,1,0,0,0,0,0,0,1,1,1,8,0,0,0,0,3.3449,56.5147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Co
3.45667774,0.652365005,3.45667774,0.652365005,0.521747188,199.382,170.15,199.2299999,86,0,0.001032747,-0.314533327,0.314533327,0.001032747,0.785714286,1.285714286,1.785714286,14.8772154,10.08565333,1.926049502,-2.066973323,2.072878861,-2.229567066,4.528827109,0.528266661,2.851917177,99.40868524,10.64841808,10.4413113,10.4413113,6.77005561,6.504035845,6.504035845,4.583698418,4.583698418,2.582915944,2.582915944,1.649620684,1.649620684,-0.04,1119.281689,13.96,11.03716049,11.96,90.66841858,5.316788604,0,0,0,0,0,0,0,0,0,65.71696296,12.96557803,6.041840829,0,0,0,0,5.316788604,0,78.17962541,6.544756406,0,0,0,5.316788604,0,0,0,12.58659724,0,0,72.13778458,0,0,0,0,12.03,0,0,0,0,6.041840829,0,57.91132939,0,0,26.0880002,0,0,0,0,3.45667774,0,0,0.652365005,11.32180306,7.902487532,0,1,14,1,1,0,0,0,0,0,0,1,1,1,10,0,0,0,0,4.1251,65.7487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Co
10.5,0.291666667,10.5,0.291666667,0.425686211,99.133,90.061,99.06841391,40,0,0.221873564,-0.345748915,0.345748915,0.221873564,1.714285714,2.428571429,2.571428571,16.15310778,10.38011002,2.136073784,-2.028215494,2.042418415,-2.173220282,5.771081934,-0.126031391,2.478438739,90.080944,5.276020882,4.47678223,4.47678223,3.304530453,2.544725695,2.544725695,1.918847178,1.918847178,1.309920344,1.309920344,0.78301432,0.78301432,-0.53,49.54039821,4.624559505,1.523475772,0.734423082,43.1145441,4.899909731,0,0,5.907179729,0,0,4.794537184,0,0,0,0,6.420821623,20.01325001,0,4.794537184,5.907179729,0,4.899909731,0,12.84164325,13.59242839,0,0,0,0,0,0,0,24.39951785,4.794537184,0,12.84164325,0,0,0,0,20.31,0,4.794537184,0,0,5.907179729,19.38639965,0,4.899909731,7.047671983,0,0,0,0,12.26388889,0,0,0.291666667,0,1.811342593,0.957175926,1.842592593,0.8,7,0,2,0,1,1,0,0,0,1,0,2,0,0,1,1,1,0.2386,26.871,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Co
